Fiscal_Year,Library,County,AENGLC_Rank,Population_of_Service_Area,Total_Library_Visits,Total_Registered_Borrowers,Percent_of_Residents_with_Library_Cards,Reference_Questions,Total_Circulation,Total_Programs_(Synchronous_+_Prerecorded),Total_Program_Attendance_&_Views,Total_Collection,Total_Operating_Income,Town_Tax_Appropriation_for_Library,Tax_Appropriation_Per_Capita_Served,Wages_&_Salaries_Expenditures,Operating_Expenditures,Operating_Expenditures_Per_Capita,Visits_per_Borrower,References_per_Borrower,Population_Group,Log_Population,Program_Attendance_per_Capita
2020,East Hampton,Middlesex,98.0,12800.0,42015.0,4935.0,0.39,5489.0,85607.0,393.0,7547.0,59760.0,436490.0,431682.0,33.73,278044.0,524623.0,41.0,8.513677811550153,1.1122593718338398,Mediana,9.45727857185611,0.589609375
2020,East Hartford,Hartford,159.0,49872.0,89154.0,13366.0,0.27,5418.0,70962.0,570.0,8423.0,78064.0,1230731.0,1222934.0,24.52,939336.0,1194696.0,24.0,6.670207990423463,0.4053568756546461,Mediana,10.817235053137502,0.16889236445299968
2020,East Haven - Hagaman,New Haven,134.0,28569.0,92250.0,6297.0,0.22,20690.0,57312.0,854.0,18173.0,75224.0,982749.0,763503.0,26.72,491444.0,913159.0,32.0,14.649833253930444,3.2856915991742097,Mediana,10.260112495224819,0.6361090692708881
2020,East Lyme,New London,58.0,18462.0,39475.0,6570.0,0.36,7301.0,137298.0,378.0,4838.0,122786.0,1325885.0,1231664.0,66.71,687735.0,1244830.0,67.4,6.008371385083714,1.1112633181126332,Mediana,9.823524008395744,0.2620517820387824
2020,East Windsor - Warehouse,Hartford,117.0,11668.0,13048.0,2396.0,0.21,194.0,26631.0,119.0,2264.0,39991.0,415426.0,273360.0,23.43,202923.0,396574.0,34.0,5.445742904841403,0.08096828046744574,Mediana,9.364691031806107,0.19403496743229345
2020,Eastford,Windham,112.0,1790.0,2705.0,850.0,0.47,225.0,7381.0,28.0,311.0,13940.0,50646.0,49830.0,27.84,33000.0,51885.0,29.0,3.1823529411764704,0.2647058823529412,Pequeña,7.490529402060711,0.17374301675977655
2020,Easton,Fairfield,18.0,7521.0,21141.0,4039.0,0.54,,53289.0,405.0,4196.0,67182.0,787819.0,773356.0,32.224999999999994,372084.0,566092.0,75.3,5.234216390195593,,Pequeña,8.925587339030281,0.5579045339715464
2020,Ellington - Hall,Tolland,100.0,16467.0,74084.0,6604.0,0.4,2679.0,92604.0,280.0,6155.0,67415.0,690770.0,663417.0,40.29,510419.0,794099.0,48.2,11.218049666868565,0.40566323440339186,Mediana,9.709174382889795,0.3737778587477986
2020,Enfield,Hartford,146.0,43659.0,95380.0,14429.0,0.33,33546.0,174468.0,475.0,12456.0,129150.0,1750482.0,1727930.0,39.58,1121265.0,1647972.0,37.7,6.610298703998891,2.324901240557211,Mediana,10.684187630103935,0.28530199958771385
2020,Essex,Middlesex,26.0,6668.0,35383.0,2158.0,0.32,5876.0,55401.0,245.0,4666.0,38273.0,519038.0,299876.0,44.97,333938.0,509181.0,76.4,16.39620018535681,2.7228915662650603,Pequeña,8.805225202632306,0.6997600479904019
2020,Essex - Ivoryton,Middlesex,26.0,,6034.0,480.0,0.07,1350.0,12571.0,136.0,1433.0,17195.0,145866.0,112993.0,16.95,79763.0,120932.0,18.1,12.570833333333333,2.8125,,,
2020,Fairfield,Fairfield,19.0,13145.0,308836.0,23658.0,0.38,5832.0,80777.5,270.0,5203.0,58039.0,473641.5,386715.0,56.22,281623.0,470742.5,57.2,13.054188857891623,0.24651280750697438,Mediana,9.483872808823522,0.39581589958158997
2020,Fairfield - Pequot,Fairfield,19.0,,38680.0,5261.0,0.47,1350.0,21566.0,344.0,21853.0,114320.0,1368733.0,350000.0,5.64,674254.0,1333236.0,21.5,7.352214407907242,0.2566052081353355,,,
2020,Farmington,Hartford,27.0,25497.0,169296.0,17688.0,0.69,41629.0,241375.0,1022.0,20434.0,196161.0,473641.5,386715.0,32.224999999999994,1495627.0,470742.5,96.6,9.57123473541384,2.3535165083672545,Mediana,10.146355296698067,0.801427618935561
2020,Franklin - Janet Carlson,New London,68.0,1920.0,5642.0,438.0,0.23,89.0,8689.0,255.0,2435.0,24507.0,75766.0,71913.0,37.45,51385.0,74102.0,38.6,12.881278538812785,0.20319634703196346,Pequeña,7.560601162768557,1.2682291666666667
2020,Glastonbury - East,Hartford,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2020,Glastonbury - Welles-T.,Hartford,35.0,34482.0,116659.0,13229.0,0.38,12363.0,270066.0,335.0,6441.0,133558.0,1779412.0,1699739.0,49.29,862434.0,1702431.0,49.4,8.818429208556958,0.9345377579560058,Mediana,10.4482217279533,0.18679310944840785
2020,Goshen,Litchfield,34.0,2863.0,7657.0,2994.0,0.46,175.0,19649.0,154.0,849.0,30855.0,167806.0,157760.0,55.1,122550.0,156400.0,54.6,2.5574482297929193,0.058450233800935204,Pequeña,7.9599745280805365,0.2965420887181278
2020,Granby,Hartford,70.0,11507.0,48413.0,3798.0,0.33,7317.0,78233.0,411.0,7972.0,62633.0,566910.0,545606.0,47.42,431532.0,706383.0,61.4,12.746972090573987,1.9265402843601895,Mediana,9.35079772467144,0.6927956895802555
2020,Greenwich,Fairfield,1.0,13145.0,56297.0,5261.0,0.66,5832.0,80777.5,270.0,5203.0,58039.0,473641.5,386715.0,32.224999999999994,281623.0,470742.5,37.6,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.39581589958158997
2020,Greenwich - Perrot,Fairfield,1.0,,112080.0,5289.0,0.08,25994.0,232178.0,352.0,8942.0,69037.0,1754487.0,1677342.0,26.69,1220888.0,1745009.0,27.8,21.191151446398184,4.9147286821705425,,,
2020,Griswold - Slater,New London,151.0,15754.0,18602.0,2935.0,0.19,1209.0,20210.0,121.0,1735.0,27782.0,166649.0,109500.0,6.95,76421.0,142064.0,9.0,6.337989778534923,0.4119250425894378,Mediana,9.664913054191375,0.11013076044179256
2020,Groton,New London,115.0,38436.0,130183.0,10336.0,0.27,23088.0,220682.0,780.0,19098.0,130074.0,1595762.0,1542979.0,40.14,1257877.0,1704549.0,44.3,12.595104489164086,2.23374613003096,Mediana,10.556775816334186,0.4968779269434905
2020,Groton - Bill,New London,115.0,10000.0,17304.0,751.0,0.08,2572.0,13542.0,157.0,2932.0,17044.0,284599.0,25000.0,2.5,165459.0,228984.0,22.9,23.04127829560586,3.4247669773635154,Pequeña,9.210440366976517,0.2932
2020,Groton - Mystic,New London,115.0,,74425.0,3203.0,0.22,1650.0,43139.0,557.0,6573.0,36011.0,760048.0,201500.0,13.63,406348.0,724932.0,49.0,23.23602872307212,0.5151420543240712,,,
2020,Guilford,New Haven,28.0,22133.0,112000.0,11838.0,0.53,11884.0,232957.0,270.0,5203.0,107316.0,1196784.0,985942.0,44.55,835848.0,1124942.0,50.8,9.461057611082953,1.0038857915188377,Mediana,10.00487016682473,0.2350788415488185
2020,Haddam - Brainerd,Middlesex,56.0,8193.0,27200.0,7593.0,0.93,500.0,51357.0,159.0,3170.0,40377.0,415505.0,345156.0,42.13,295556.0,419755.0,51.2,3.582246806268932,0.06585012511523772,Pequeña,9.011157458106817,0.38691565970950814
2020,Hamden,New Haven,135.0,13145.0,87975.0,16239.0,0.27,8796.0,287248.0,776.0,7304.0,157187.0,2224184.0,2134946.0,35.26,281623.0,2127824.0,35.1,5.417513393681877,0.5416589691483465,Mediana,9.483872808823522,0.5556485355648536
2020,Hampton - Fletcher,Windham,122.0,1842.0,3739.0,1302.0,0.71,,4160.0,161.0,1352.0,16131.0,54926.0,34680.0,18.83,18720.0,67583.0,36.7,2.8717357910906296,,Pequeña,7.519149957669823,0.7339847991313789
2020,Hartford,Hartford,168.0,13145.0,56297.0,5261.0,0.53,5832.0,198418.0,270.0,5203.0,58039.0,473641.5,386715.0,67.17,281623.0,470742.5,88.5,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.39581589958158997
2020,Hartland,Hartford,96.0,2120.0,347.0,653.0,0.31,,1132.0,0.0,0.0,6740.0,12225.0,12225.0,5.77,0.0,6759.0,3.2,0.5313935681470138,,Pequeña,7.659642954564682,0.0
2020,Harwinton,Litchfield,81.0,5420.0,12641.0,2258.0,0.42,1130.0,32479.0,153.0,2627.0,38256.0,206465.0,183520.0,33.86,159616.0,217470.0,40.1,5.598317094774137,0.5004428697962799,Pequeña,8.598035579260339,0.4846863468634686
2020,Hebron - Douglas,Tolland,99.0,9504.0,39019.0,3358.0,0.35,4016.0,43448.0,231.0,3984.0,42423.0,468025.0,423571.0,44.57,274058.0,453709.0,47.7,11.619714115544967,1.1959499702203693,Pequeña,9.15957325492253,0.41919191919191917
2020,Kent,Litchfield,29.0,2777.0,32685.0,1153.0,0.42,400.0,21978.0,497.0,11151.0,30363.0,381719.0,100500.0,36.19,208543.0,391026.0,37.6,28.34778837814397,0.3469210754553339,Pequeña,7.929486523314289,4.015484335613972
2020,Killingly,Windham,141.0,17336.0,75591.0,4236.0,0.24,500.0,65791.0,571.0,9196.0,67576.0,617562.0,536448.0,30.94,412898.0,677420.0,39.1,17.844900849858355,0.11803588290840415,Mediana,9.760598224985888,0.5304568527918782
2020,Killingworth,Middlesex,52.0,6364.0,16150.0,2670.0,0.42,1345.0,27876.0,146.0,1858.0,31287.0,336962.0,263500.0,41.4,206862.0,357395.0,56.2,6.048689138576779,0.5037453183520599,Pequeña,8.758569510991506,0.29195474544311756
2020,Lebanon - JonTrumbull,New London,110.0,7144.0,30000.0,2717.0,0.38,1200.0,44486.0,372.0,4123.0,55607.0,348157.0,296000.0,41.43,157830.0,325761.0,45.6,11.04158998895841,0.4416635995583364,Pequeña,8.874168090363968,0.5771276595744681
2020,Ledyard,New London,119.0,14621.0,36170.0,4450.0,0.3,7133.0,80383.0,416.0,7510.0,65851.0,532182.0,495562.0,33.89,389149.0,697285.0,47.7,8.12808988764045,1.6029213483146068,Mediana,9.590282522853261,0.5136447575405239
2020,Litchfield - OWL,Litchfield,47.0,8094.0,53257.0,3471.0,0.43,4950.0,94822.0,372.0,7515.0,96137.0,875663.0,368769.0,45.56,438397.0,814592.0,37.6,15.343416882742725,1.4261019878997407,Pequeña,8.999001866111735,0.9284655300222387
2020,Lyme,New London,17.0,2316.0,11368.0,1253.0,0.54,507.0,13385.0,57.0,463.0,26788.0,206058.0,146518.0,63.26,114017.0,190443.0,82.2,9.072625698324023,0.4046288906624102,Pequeña,7.748028524432376,0.19991364421416236
2020,Madison - E.C.Scranton,New Haven,25.0,18030.0,24885.0,6388.0,0.35,8770.0,102168.0,333.0,5499.0,66487.0,1159898.0,948480.0,52.61,560123.0,1172278.0,65.0,3.895585472761428,1.3728866624921727,Mediana,9.799847777776368,0.3049916805324459
2020,Manchester,Hartford,137.0,13145.0,192178.0,21625.0,0.38,33746.0,80777.5,769.0,20485.0,211096.0,473641.5,386715.0,53.9,281623.0,470742.5,56.3,8.886843930635838,1.5605086705202311,Mediana,9.483872808823522,1.5583872194750856
2020,Mansfield,Tolland,158.0,25487.0,43367.0,4183.0,0.16,9942.0,185359.0,289.0,6943.0,85386.0,1022197.0,983927.0,38.61,630326.0,1003450.0,39.4,10.367439636624432,2.376763088692326,Mediana,10.14596303214983,0.2724133872170126
2020,Marlborough-Richmond,Hartford,83.0,6335.0,28880.0,2297.0,0.36,4531.0,76970.0,100.0,2158.0,41529.0,380364.0,342168.0,54.01,233066.0,408355.0,64.5,12.572921201567262,1.9725729212015672,Pequeña,8.754002933494261,0.34064719810576166
2020,Meriden,New Haven,157.0,13145.0,156482.0,14365.0,0.24,25392.0,184109.0,486.0,7949.0,138269.0,2103287.0,2022189.0,34.05,281623.0,470742.5,42.6,10.893282283327531,1.7676296554124609,Mediana,9.483872808823522,0.604716622289844
2020,Middlebury,New Haven,43.0,7798.0,34213.0,2421.0,0.31,,65073.0,592.0,3745.0,69445.0,409151.0,404922.0,51.93,278536.0,414792.0,53.2,14.131763733994218,,Pequeña,8.961750799330497,0.48025134649910234
2020,Middlefield - Levi Coe,Middlesex,73.0,4374.0,8105.0,1196.0,0.27,2010.0,25544.0,129.0,1877.0,19511.0,310927.0,298940.0,68.34,176948.0,292523.0,66.9,6.776755852842809,1.6806020066889633,Pequeña,8.383661798791715,0.42912665752171925
2020,Middletown - Russell,Middlesex,129.0,46258.0,141733.0,14338.0,0.31,34347.0,256695.0,631.0,12442.0,164254.0,473641.5,386715.0,67.74,281623.0,470742.5,71.5,9.88513042265309,2.3955223880597014,Mediana,10.742011318604094,0.2689696917289982
2020,Milford,New Haven,55.0,54747.0,140000.0,21965.0,0.4,19493.0,178968.0,381.0,8705.0,136727.0,1736697.0,1679702.0,30.68,938955.0,1694351.0,30.9,6.373776462554063,0.8874573184611882,Grande,10.910496117331157,0.1590041463459185
2020,Monroe - Edith Wheeler,Fairfield,46.0,19434.0,79460.0,8561.0,0.44,7096.0,108430.0,563.0,12330.0,88942.0,813309.0,768738.0,39.56,550217.0,792015.0,40.8,9.281625978273567,0.828875131409882,Mediana,9.874830843286324,0.6344550787280024
2020,Montville - Raymond,New London,147.0,18508.0,10348.0,6740.0,0.36,15.0,26784.0,64.0,2444.0,16781.0,94509.0,60000.0,3.24,104735.0,154502.0,8.3,1.5353115727002968,0.002225519287833828,Mediana,9.826012379256717,0.13205100497082342
2020,Morris,Litchfield,39.0,2254.0,11362.0,867.0,0.38,925.0,15060.0,119.0,2768.0,17498.0,116877.0,104960.0,46.57,81945.0,114534.0,50.8,13.104959630911187,1.0668973471741638,Pequeña,7.720905251936779,1.228039041703638
2020,Naugatuck - Howard W.,New Haven,153.0,31108.0,134214.0,5933.0,0.19,7602.0,53593.0,594.0,8341.0,55984.0,820824.0,584216.0,18.78,453255.0,702779.0,22.6,22.62160795550312,1.2813079386482387,Mediana,10.34525244536991,0.26813038446701815
2020,New Britain,Hartford,166.0,13145.0,161324.0,16337.0,0.23,19920.0,207114.0,754.0,12562.0,58039.0,473641.5,386715.0,41.74,281623.0,470742.5,40.0,9.874762808349146,1.219318112260513,Mediana,9.483872808823522,0.9556485355648535
2020,New Canaan,Fairfield,2.0,20233.0,145637.0,11756.0,0.58,21964.0,266319.0,270.0,5203.0,116752.0,473641.5,386715.0,32.224999999999994,281623.0,470742.5,37.6,12.388312351139843,1.868322558693433,Mediana,9.915119636765835,0.25715415410468045
2020,New Fairfield,Fairfield,48.0,13878.0,42761.0,7074.0,0.51,,63646.0,244.0,5696.0,45794.0,511149.0,494400.0,35.62,433442.0,664709.0,47.9,6.044811987560079,,Mediana,9.53813218535584,0.41043378008358555
2020,New Hartford - Bakerville,Litchfield,92.0,,4069.0,1218.0,0.18,538.0,3469.0,10.0,741.0,12503.0,84631.0,53400.0,8.02,24848.0,61377.0,9.2,3.3407224958949095,0.44170771756978655,,,
2020,New Hartford-Licia M.B.,Litchfield,92.0,6656.0,51300.0,3512.0,0.53,5810.0,51639.0,282.0,3260.0,79886.0,364595.0,245000.0,36.81,200968.0,376216.0,56.5,14.607061503416856,1.6543280182232347,Pequeña,8.803424211600703,0.48978365384615385
2020,New Haven,New Haven,161.0,13145.0,56297.0,5261.0,0.28,43591.0,256067.0,270.0,5203.0,58039.0,473641.5,386715.0,31.23,281623.0,470742.5,43.4,10.700817335107393,8.285687131724007,Mediana,9.483872808823522,0.39581589958158997
2020,New London,New London,109.0,26858.0,91307.0,5957.0,0.22,38446.0,53453.0,697.0,11371.0,83657.0,985576.0,885600.0,32.97,426529.0,786185.0,29.3,15.327681718986067,6.453919758267585,Mediana,10.198356239302266,0.42337478591108796
2020,New Milford,Litchfield,164.0,26805.0,84742.0,14198.0,0.53,9731.0,131863.0,747.0,5203.0,73905.0,995273.0,975956.0,36.41,660518.0,1008387.0,37.6,5.968587124947176,0.6853782222848288,Mediana,10.196381022038443,0.19410557731766462
2020,Newington - Lucy Welles,Hartford,85.0,30014.0,109866.0,10572.0,0.35,39395.0,213500.0,929.0,5203.0,167434.0,473641.5,386715.0,32.224999999999994,1422262.0,470742.5,86.2,10.39216799091941,3.72635262958759,Mediana,10.309452535685944,0.17335243553008595
2020,Newtown - Cyr.Booth,Fairfield,44.0,27891.0,83359.0,10015.0,0.36,12530.0,163937.0,642.0,11890.0,120179.0,1578269.0,1353380.0,48.52,833456.0,1510318.0,54.2,8.323414877683474,1.2511233150274588,Mediana,10.2360951883409,0.42630239145243987
2020,Norfolk,Litchfield,30.0,1630.0,35407.0,1214.0,0.74,8500.0,17915.0,213.0,6347.0,37353.0,478751.0,2500.0,1.53,216059.0,478751.0,37.6,29.165568369028005,7.00164744645799,Pequeña,7.396948602621014,3.8938650306748466
2020,North Branford,New Haven,93.0,14146.0,44437.0,5596.0,0.4,3967.0,73440.0,469.0,8933.0,71124.0,736684.0,699668.0,49.46,460034.0,744936.0,52.7,7.940850607576841,0.7088992137240886,Mediana,9.557257866458935,0.6314859324190584
2020,North Canaan - Douglas,Litchfield,118.0,3251.0,6000.0,632.0,0.19,350.0,9192.0,114.0,470.0,21452.0,128496.0,97740.0,30.06,65126.0,105687.0,32.5,9.49367088607595,0.5537974683544303,Pequeña,8.087025470667701,0.1445709012611504
2020,North Haven,New Haven,59.0,23683.0,64158.0,8855.0,0.37,28416.0,159665.0,533.0,11565.0,105253.0,1022123.0,984125.0,41.55,685782.0,1003739.0,42.4,7.2453980801806885,3.2090344438170524,Mediana,10.072554993651666,0.48832495883122917
2020,North Stonington-Wheeler,New London,103.0,5196.0,14007.0,2198.0,0.42,277.0,25412.0,40.0,907.0,21204.0,131356.0,30000.0,5.77,73900.0,151721.0,29.2,6.372611464968153,0.12602365787079162,Pequeña,8.555836815008442,0.1745573518090839
2020,Norwalk,Fairfield,36.0,13145.0,56297.0,5261.0,0.59,27976.0,178327.0,270.0,5203.0,174370.0,473641.5,386715.0,43.49,281623.0,470742.5,57.8,10.700817335107393,5.31762022429196,Mediana,9.483872808823522,0.39581589958158997
2020,Norwalk - Rowayton,Fairfield,36.0,3700.0,24622.0,2341.0,0.03,2556.0,70720.0,272.0,3418.0,29495.0,327422.0,216000.0,2.43,116779.0,253265.0,2.9,10.51772746689449,1.091841093549765,Pequeña,8.216358332386156,0.9237837837837838
2020,Norwich - Otis,New London,160.0,38768.0,74467.0,5261.0,0.78,2114.0,66518.0,331.0,5809.0,94156.0,1153764.0,995000.0,25.67,715584.0,1147642.0,29.6,14.154533358677057,0.4018247481467402,Mediana,10.5653762371933,0.14984007428807264
2020,Old Lyme - Phoebe,New London,22.0,7306.0,30189.0,3960.0,0.54,1200.0,53788.0,96.0,2300.0,42192.0,878540.0,345000.0,47.22,398907.0,720093.0,98.6,7.623484848484848,0.30303030303030304,Pequeña,8.896588071791218,0.3148097454147276
2020,Old Saybrook - Acton,Middlesex,21.0,10061.0,73839.0,4238.0,0.42,7468.0,99316.0,595.0,9107.0,72805.0,1029112.0,1006836.0,32.224999999999994,499894.0,908886.0,90.3,17.423076923076923,1.7621519584709768,Mediana,9.216521231051264,0.905178411688699
2020,Orange - Case,New Haven,32.0,13926.0,58552.0,5021.0,0.36,9412.0,94361.0,219.0,7616.0,94109.0,760703.0,755374.0,54.24,458836.0,959534.0,68.9,11.661422027484566,1.8745269866560446,Mediana,9.541584681053092,0.5468907080281488
2020,Oxford,New Haven,74.0,13255.0,55975.0,4084.0,0.31,1364.0,37926.0,550.0,4535.0,29402.0,573431.0,558656.0,42.15,244018.0,565915.0,42.7,13.70592556317336,0.3339862879529873,Mediana,9.492205559106399,0.3421350433798567
2020,Plainfield - Aldrich,Windham,152.0,15125.0,8765.0,5720.0,0.38,432.0,24335.0,60.0,1099.0,52109.0,73033.0,71798.0,4.75,36360.0,51095.0,3.4,1.5323426573426573,0.07552447552447553,Mediana,9.624170396415975,0.0726611570247934
2020,Plainville,Hartford,131.0,17534.0,73711.0,4404.0,0.25,9945.0,134303.0,392.0,11166.0,92962.0,740967.0,649951.0,37.07,488696.0,717860.0,40.9,16.737284287011807,2.258174386920981,Mediana,9.771954162574279,0.6368198927797423
2020,Plymouth - Terryville,Litchfield,145.0,11598.0,34700.0,2748.0,0.24,1547.0,35030.0,346.0,4930.0,65019.0,398175.0,380428.0,32.8,260348.0,391901.0,33.8,12.627365356622999,0.5629548762736536,Mediana,9.358674166481876,0.4250732884980169
2020,Pomfret,Windham,102.0,4203.0,7500.0,1504.0,0.36,1500.0,14229.0,108.0,1283.0,19116.0,119313.0,111891.0,26.62,83625.0,111891.0,26.6,4.986702127659575,0.9973404255319149,Pequeña,8.343791731996841,0.30525814894123243
2020,Portland,Middlesex,79.0,9267.0,47035.0,3773.0,0.41,2817.0,101337.0,252.0,5139.0,72624.0,719202.0,686905.0,74.12,527543.0,743216.0,80.2,12.46620726212563,0.7466207262125629,Pequeña,9.134322885552267,0.5545483975396569
2020,Preston,New London,123.0,4625.0,4940.0,1110.0,0.24,331.0,9358.0,58.0,645.0,35526.0,173251.0,170534.0,36.87,109792.0,198964.0,43.0,4.45045045045045,0.2981981981981982,Pequeña,8.439447842791385,0.13945945945945945
2020,Prospect,New Haven,104.0,9702.0,23311.0,2411.0,0.25,5200.0,25735.0,166.0,3718.0,46360.0,333401.0,326124.0,33.61,218510.0,338448.0,34.9,9.66860223973455,2.1567814184985483,Pequeña,9.1801903950253,0.3832199546485261
2020,Putnam,Windham,149.0,9389.0,39934.0,5603.0,0.6,389.0,57792.0,264.0,6309.0,40154.0,437260.0,427829.0,45.57,331385.0,534949.0,57.0,7.127253257183652,0.06942709262894878,Pequeña,9.147400572202308,0.6719565448929599
2020,Redding - Mark Twain,Fairfield,16.0,9116.0,53038.0,3300.0,0.36,2735.0,84930.0,503.0,10549.0,68043.0,957312.0,568480.0,62.36,548077.0,927299.0,37.6,16.07212121212121,0.8287878787878787,Pequeña,9.117896081584902,1.1571961386573058
2020,Ridgefield,Fairfield,12.0,24959.0,178511.0,9905.0,0.4,19248.0,206677.0,270.0,5203.0,96777.0,473641.5,2058506.0,32.224999999999994,281623.0,470742.5,37.6,18.02231196365472,1.9432609793033822,Mediana,10.125029822483365,0.20846187747906567
2020,Rocky Hill-Cora Belden,Hartford,65.0,20115.0,109917.0,8858.0,0.44,19739.0,193994.0,270.0,5203.0,61462.0,1032316.0,1025175.0,50.97,862668.0,1010146.0,50.2,12.408783020997967,2.2283811244073153,Mediana,9.909270797291855,0.25866268953517274
2020,Roxbury - Minor,Litchfield,5.0,2152.0,12845.0,802.0,0.37,4560.0,15199.0,117.0,3455.0,37547.0,265889.0,137185.0,63.75,132976.0,246143.0,37.6,16.01620947630923,5.685785536159601,Pequeña,7.674617497364363,1.6054832713754648
2020,Salem,New London,84.0,6809.0,24351.0,1940.0,0.28,700.0,24508.0,163.0,1586.0,34387.0,270716.0,248599.0,36.51,119672.0,239927.0,35.2,12.552061855670104,0.36082474226804123,Pequeña,8.826147399143558,0.2329270083712733
2020,Salisbury - Scoville,Litchfield,9.0,3600.0,35357.0,2112.0,0.59,3594.0,39993.0,428.0,8309.0,29203.0,527538.0,181953.0,50.54,216202.0,448451.0,37.6,16.74100378787879,1.7017045454545454,Pequeña,8.188966863648876,2.3080555555555557
2020,Scotland,Windham,139.0,1672.0,5793.0,997.0,0.6,22.0,5994.0,113.0,886.0,21667.0,50913.0,42141.0,25.2,31084.0,57847.0,34.6,5.810431293881645,0.022066198595787363,Pequeña,7.422373700986824,0.5299043062200957
2020,Seymour,New Haven,130.0,16437.0,29496.0,5773.0,0.35,4523.0,46379.0,140.0,3672.0,77073.0,679438.0,560997.0,34.13,325515.0,648851.0,39.5,5.109301922743807,0.7834747964663087,Mediana,9.707351006708445,0.22339843037050558
2020,Sharon - Hotchkiss,Litchfield,10.0,2689.0,7796.0,964.0,0.36,549.0,9671.0,127.0,1831.0,14664.0,489666.0,85000.0,31.61,164866.0,382066.0,37.6,8.08713692946058,0.5695020746887967,Pequeña,7.897296472595885,0.6809222759390108
2020,Shelton - Plumb,Fairfield,57.0,41129.0,119083.0,10166.0,0.25,9372.0,132571.0,564.0,11613.0,113059.0,1031637.0,1023202.0,24.88,785447.0,1019237.0,24.8,11.713850088530396,0.9218965178044461,Mediana,10.62449306122447,0.2823555155729534
2020,Sherman,Fairfield,14.0,3630.0,15192.0,1481.0,0.41,1040.0,21094.0,300.0,4597.0,26322.0,309108.0,165375.0,45.56,107848.0,258215.0,71.1,10.257933828494261,0.7022282241728561,Pequeña,8.197263371414335,1.2663911845730027
2020,Simsbury,Hartford,45.0,25395.0,261618.0,12283.0,0.48,5832.0,367369.0,270.0,5203.0,117415.0,1616376.0,1534720.0,60.43,1070645.0,1934522.0,76.2,21.299194007978507,0.4748025726614019,Mediana,10.142346960290341,0.20488285095491238
